61.7875 	INFO 	Screen res set as: 1920x1080
244.1266 	EXP 	unnamed TextStim: autoDraw = False
245.1431 	EXP 	unnamed TextStim: autoDraw = True
246.1596 	EXP 	unnamed TextStim: autoDraw = False
246.1762 	EXP 	unnamed TextStim: autoDraw = True
246.1762 	EXP 	unnamed TextStim: autoDraw = True
246.7597 	DATA 	Keypress: x
246.7762 	EXP 	unnamed TextStim: autoDraw = False
246.7762 	EXP 	unnamed TextStim: autoDraw = False
246.7929 	EXP 	unnamed TextStim: autoDraw = True
247.8094 	EXP 	unnamed TextStim: autoDraw = False
248.8259 	EXP 	unnamed TextStim: autoDraw = True
249.8425 	EXP 	unnamed TextStim: autoDraw = False
249.8591 	EXP 	unnamed TextStim: autoDraw = True
249.8591 	EXP 	unnamed TextStim: autoDraw = True
250.7258 	DATA 	Keypress: n
250.7423 	EXP 	unnamed TextStim: autoDraw = False
250.7423 	EXP 	unnamed TextStim: autoDraw = False
250.7590 	EXP 	unnamed TextStim: autoDraw = True
251.7755 	EXP 	unnamed TextStim: autoDraw = False
252.8960 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#f2f2f2', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([242, 242, 242]), text=unicode(...), units='pix', win=Window(...), wrapWidth=1920)
278.6475 	DATA 	Keypress: space
278.6718 	EXP 	unnamed TextStim: autoDraw = True
279.6885 	EXP 	unnamed TextStim: autoDraw = False
279.7051 	EXP 	unnamed TextStim: autoDraw = True
279.7051 	EXP 	unnamed TextStim: autoDraw = True
280.6050 	DATA 	Keypress: m
280.6266 	EXP 	unnamed TextStim: autoDraw = False
280.6266 	EXP 	unnamed TextStim: autoDraw = False
280.6383 	EXP 	unnamed TextStim: autoDraw = True
281.6549 	EXP 	unnamed TextStim: autoDraw = False
282.6714 	EXP 	unnamed TextStim: autoDraw = True
283.6879 	EXP 	unnamed TextStim: autoDraw = False
283.7046 	EXP 	unnamed TextStim: autoDraw = True
283.7046 	EXP 	unnamed TextStim: autoDraw = True
285.0545 	DATA 	Keypress: z
285.0710 	EXP 	unnamed TextStim: autoDraw = False
285.0710 	EXP 	unnamed TextStim: autoDraw = False
285.0877 	EXP 	unnamed TextStim: autoDraw = True
286.1042 	EXP 	unnamed TextStim: autoDraw = False
287.1208 	EXP 	unnamed TextStim: autoDraw = True
288.1373 	EXP 	unnamed TextStim: autoDraw = False
288.1540 	EXP 	unnamed TextStim: autoDraw = True
288.1540 	EXP 	unnamed TextStim: autoDraw = True
289.0540 	DATA 	Keypress: x
289.0705 	EXP 	unnamed TextStim: autoDraw = False
289.0705 	EXP 	unnamed TextStim: autoDraw = False
289.0872 	EXP 	unnamed TextStim: autoDraw = True
290.1037 	EXP 	unnamed TextStim: autoDraw = False
291.1202 	EXP 	unnamed TextStim: autoDraw = True
292.1368 	EXP 	unnamed TextStim: autoDraw = False
292.1534 	EXP 	unnamed TextStim: autoDraw = True
292.1534 	EXP 	unnamed TextStim: autoDraw = True
292.6702 	DATA 	Keypress: m
292.6867 	EXP 	unnamed TextStim: autoDraw = False
292.6867 	EXP 	unnamed TextStim: autoDraw = False
292.7033 	EXP 	unnamed TextStim: autoDraw = True
293.7199 	EXP 	unnamed TextStim: autoDraw = False
294.7364 	EXP 	unnamed TextStim: autoDraw = True
295.7530 	EXP 	unnamed TextStim: autoDraw = False
295.7696 	EXP 	unnamed TextStim: autoDraw = True
295.7696 	EXP 	unnamed TextStim: autoDraw = True
296.5363 	DATA 	Keypress: z
296.5528 	EXP 	unnamed TextStim: autoDraw = False
296.5528 	EXP 	unnamed TextStim: autoDraw = False
296.5695 	EXP 	unnamed TextStim: autoDraw = True
297.5861 	EXP 	unnamed TextStim: autoDraw = False
298.6026 	EXP 	unnamed TextStim: autoDraw = True
299.6191 	EXP 	unnamed TextStim: autoDraw = False
299.6357 	EXP 	unnamed TextStim: autoDraw = True
299.6357 	EXP 	unnamed TextStim: autoDraw = True
301.1857 	DATA 	Keypress: m
301.2022 	EXP 	unnamed TextStim: autoDraw = False
301.2022 	EXP 	unnamed TextStim: autoDraw = False
301.2189 	EXP 	unnamed TextStim: autoDraw = True
302.2354 	EXP 	unnamed TextStim: autoDraw = False
303.2520 	EXP 	unnamed TextStim: autoDraw = True
304.2685 	EXP 	unnamed TextStim: autoDraw = False
304.2851 	EXP 	unnamed TextStim: autoDraw = True
304.2851 	EXP 	unnamed TextStim: autoDraw = True
305.1851 	DATA 	Keypress: m
305.2017 	EXP 	unnamed TextStim: autoDraw = False
305.2017 	EXP 	unnamed TextStim: autoDraw = False
305.2183 	EXP 	unnamed TextStim: autoDraw = True
306.2349 	EXP 	unnamed TextStim: autoDraw = False
307.2514 	EXP 	unnamed TextStim: autoDraw = True
308.2680 	EXP 	unnamed TextStim: autoDraw = False
308.2846 	EXP 	unnamed TextStim: autoDraw = True
308.2846 	EXP 	unnamed TextStim: autoDraw = True
309.3013 	DATA 	Keypress: z
309.3178 	EXP 	unnamed TextStim: autoDraw = False
309.3178 	EXP 	unnamed TextStim: autoDraw = False
309.3344 	EXP 	unnamed TextStim: autoDraw = True
310.3510 	EXP 	unnamed TextStim: autoDraw = False
311.3675 	EXP 	unnamed TextStim: autoDraw = True
312.3841 	EXP 	unnamed TextStim: autoDraw = False
312.4007 	EXP 	unnamed TextStim: autoDraw = True
312.4007 	EXP 	unnamed TextStim: autoDraw = True
313.3724 	DATA 	Keypress: z
313.3839 	EXP 	unnamed TextStim: autoDraw = False
313.3839 	EXP 	unnamed TextStim: autoDraw = False
313.4005 	EXP 	unnamed TextStim: autoDraw = True
314.4171 	EXP 	unnamed TextStim: autoDraw = False
315.4337 	EXP 	unnamed TextStim: autoDraw = True
316.4502 	EXP 	unnamed TextStim: autoDraw = False
316.4669 	EXP 	unnamed TextStim: autoDraw = True
316.4669 	EXP 	unnamed TextStim: autoDraw = True
317.2335 	DATA 	Keypress: z
317.2501 	EXP 	unnamed TextStim: autoDraw = False
317.2501 	EXP 	unnamed TextStim: autoDraw = False
317.2667 	EXP 	unnamed TextStim: autoDraw = True
318.2833 	EXP 	unnamed TextStim: autoDraw = False
319.2998 	EXP 	unnamed TextStim: autoDraw = True
320.3163 	EXP 	unnamed TextStim: autoDraw = False
320.3329 	EXP 	unnamed TextStim: autoDraw = True
320.3329 	EXP 	unnamed TextStim: autoDraw = True
321.0830 	DATA 	Keypress: z
321.1043 	EXP 	unnamed TextStim: autoDraw = False
321.1043 	EXP 	unnamed TextStim: autoDraw = False
321.1162 	EXP 	unnamed TextStim: autoDraw = True
322.1328 	EXP 	unnamed TextStim: autoDraw = False
323.1493 	EXP 	unnamed TextStim: autoDraw = True
324.1658 	EXP 	unnamed TextStim: autoDraw = False
324.1825 	EXP 	unnamed TextStim: autoDraw = True
324.1825 	EXP 	unnamed TextStim: autoDraw = True
325.3491 	DATA 	Keypress: n
325.3656 	EXP 	unnamed TextStim: autoDraw = False
325.3656 	EXP 	unnamed TextStim: autoDraw = False
325.3823 	EXP 	unnamed TextStim: autoDraw = True
326.3989 	EXP 	unnamed TextStim: autoDraw = False
327.4154 	EXP 	unnamed TextStim: autoDraw = True
328.4319 	EXP 	unnamed TextStim: autoDraw = False
328.4485 	EXP 	unnamed TextStim: autoDraw = True
328.4485 	EXP 	unnamed TextStim: autoDraw = True
329.2826 	DATA 	Keypress: n
329.3195 	EXP 	unnamed TextStim: autoDraw = False
329.3195 	EXP 	unnamed TextStim: autoDraw = False
329.3318 	EXP 	unnamed TextStim: autoDraw = True
330.3483 	EXP 	unnamed TextStim: autoDraw = False
331.3649 	EXP 	unnamed TextStim: autoDraw = True
332.3814 	EXP 	unnamed TextStim: autoDraw = False
332.3980 	EXP 	unnamed TextStim: autoDraw = True
332.3980 	EXP 	unnamed TextStim: autoDraw = True
333.2147 	DATA 	Keypress: n
333.2312 	EXP 	unnamed TextStim: autoDraw = False
333.2312 	EXP 	unnamed TextStim: autoDraw = False
333.2478 	EXP 	unnamed TextStim: autoDraw = True
334.2645 	EXP 	unnamed TextStim: autoDraw = False
335.2810 	EXP 	unnamed TextStim: autoDraw = True
336.2975 	EXP 	unnamed TextStim: autoDraw = False
336.3142 	EXP 	unnamed TextStim: autoDraw = True
336.3142 	EXP 	unnamed TextStim: autoDraw = True
336.9142 	DATA 	Keypress: n
336.9307 	EXP 	unnamed TextStim: autoDraw = False
336.9307 	EXP 	unnamed TextStim: autoDraw = False
336.9474 	EXP 	unnamed TextStim: autoDraw = True
337.9640 	EXP 	unnamed TextStim: autoDraw = False
338.9805 	EXP 	unnamed TextStim: autoDraw = True
339.9971 	EXP 	unnamed TextStim: autoDraw = False
340.0137 	EXP 	unnamed TextStim: autoDraw = True
340.0137 	EXP 	unnamed TextStim: autoDraw = True
340.6304 	DATA 	Keypress: n
340.6469 	EXP 	unnamed TextStim: autoDraw = False
340.6469 	EXP 	unnamed TextStim: autoDraw = False
340.6636 	EXP 	unnamed TextStim: autoDraw = True
341.6802 	EXP 	unnamed TextStim: autoDraw = False
342.6967 	EXP 	unnamed TextStim: autoDraw = True
343.7132 	EXP 	unnamed TextStim: autoDraw = False
343.7298 	EXP 	unnamed TextStim: autoDraw = True
343.7298 	EXP 	unnamed TextStim: autoDraw = True
344.5798 	DATA 	Keypress: m
344.6010 	EXP 	unnamed TextStim: autoDraw = False
344.6010 	EXP 	unnamed TextStim: autoDraw = False
344.6130 	EXP 	unnamed TextStim: autoDraw = True
345.6296 	EXP 	unnamed TextStim: autoDraw = False
346.6462 	EXP 	unnamed TextStim: autoDraw = True
347.6627 	EXP 	unnamed TextStim: autoDraw = False
347.6793 	EXP 	unnamed TextStim: autoDraw = True
347.6793 	EXP 	unnamed TextStim: autoDraw = True
348.7293 	DATA 	Keypress: n
348.7507 	EXP 	unnamed TextStim: autoDraw = False
348.7507 	EXP 	unnamed TextStim: autoDraw = False
348.7625 	EXP 	unnamed TextStim: autoDraw = True
349.7791 	EXP 	unnamed TextStim: autoDraw = False
350.7956 	EXP 	unnamed TextStim: autoDraw = True
351.8121 	EXP 	unnamed TextStim: autoDraw = False
351.8288 	EXP 	unnamed TextStim: autoDraw = True
351.8288 	EXP 	unnamed TextStim: autoDraw = True
352.7287 	DATA 	Keypress: x
352.7453 	EXP 	unnamed TextStim: autoDraw = False
352.7453 	EXP 	unnamed TextStim: autoDraw = False
352.7619 	EXP 	unnamed TextStim: autoDraw = True
353.7785 	EXP 	unnamed TextStim: autoDraw = False
354.7950 	EXP 	unnamed TextStim: autoDraw = True
355.8116 	EXP 	unnamed TextStim: autoDraw = False
355.8282 	EXP 	unnamed TextStim: autoDraw = True
355.8282 	EXP 	unnamed TextStim: autoDraw = True
356.4949 	DATA 	Keypress: m
356.5115 	EXP 	unnamed TextStim: autoDraw = False
356.5115 	EXP 	unnamed TextStim: autoDraw = False
356.5281 	EXP 	unnamed TextStim: autoDraw = True
357.5447 	EXP 	unnamed TextStim: autoDraw = False
358.5612 	EXP 	unnamed TextStim: autoDraw = True
359.5777 	EXP 	unnamed TextStim: autoDraw = False
359.5944 	EXP 	unnamed TextStim: autoDraw = True
359.5944 	EXP 	unnamed TextStim: autoDraw = True
360.5158 	DATA 	Keypress: n
360.5276 	EXP 	unnamed TextStim: autoDraw = False
360.5276 	EXP 	unnamed TextStim: autoDraw = False
360.5442 	EXP 	unnamed TextStim: autoDraw = True
361.5608 	EXP 	unnamed TextStim: autoDraw = False
362.5773 	EXP 	unnamed TextStim: autoDraw = True
363.5939 	EXP 	unnamed TextStim: autoDraw = False
363.6105 	EXP 	unnamed TextStim: autoDraw = True
363.6105 	EXP 	unnamed TextStim: autoDraw = True
364.2439 	DATA 	Keypress: n
364.2604 	EXP 	unnamed TextStim: autoDraw = False
364.2604 	EXP 	unnamed TextStim: autoDraw = False
364.2770 	EXP 	unnamed TextStim: autoDraw = True
365.2937 	EXP 	unnamed TextStim: autoDraw = False
366.3102 	EXP 	unnamed TextStim: autoDraw = True
367.3267 	EXP 	unnamed TextStim: autoDraw = False
367.3434 	EXP 	unnamed TextStim: autoDraw = True
367.3434 	EXP 	unnamed TextStim: autoDraw = True
367.9601 	DATA 	Keypress: m
367.9766 	EXP 	unnamed TextStim: autoDraw = False
367.9766 	EXP 	unnamed TextStim: autoDraw = False
367.9932 	EXP 	unnamed TextStim: autoDraw = True
369.0098 	EXP 	unnamed TextStim: autoDraw = False
370.0264 	EXP 	unnamed TextStim: autoDraw = True
371.0429 	EXP 	unnamed TextStim: autoDraw = False
371.0595 	EXP 	unnamed TextStim: autoDraw = True
371.0595 	EXP 	unnamed TextStim: autoDraw = True
371.5429 	DATA 	Keypress: m
371.5594 	EXP 	unnamed TextStim: autoDraw = False
371.5594 	EXP 	unnamed TextStim: autoDraw = False
371.5808 	EXP 	unnamed TextStim: autoDraw = True
372.5927 	EXP 	unnamed TextStim: autoDraw = False
373.6092 	EXP 	unnamed TextStim: autoDraw = True
374.6257 	EXP 	unnamed TextStim: autoDraw = False
374.6424 	EXP 	unnamed TextStim: autoDraw = True
374.6424 	EXP 	unnamed TextStim: autoDraw = True
375.5091 	DATA 	Keypress: x
375.5256 	EXP 	unnamed TextStim: autoDraw = False
375.5256 	EXP 	unnamed TextStim: autoDraw = False
375.5422 	EXP 	unnamed TextStim: autoDraw = True
376.5588 	EXP 	unnamed TextStim: autoDraw = False
377.5753 	EXP 	unnamed TextStim: autoDraw = True
378.5919 	EXP 	unnamed TextStim: autoDraw = False
378.6085 	EXP 	unnamed TextStim: autoDraw = True
378.6085 	EXP 	unnamed TextStim: autoDraw = True
379.0803 	DATA 	Keypress: z
379.0918 	EXP 	unnamed TextStim: autoDraw = False
379.0918 	EXP 	unnamed TextStim: autoDraw = False
379.1084 	EXP 	unnamed TextStim: autoDraw = True
380.1250 	EXP 	unnamed TextStim: autoDraw = False
381.1415 	EXP 	unnamed TextStim: autoDraw = True
382.1580 	EXP 	unnamed TextStim: autoDraw = False
382.1747 	EXP 	unnamed TextStim: autoDraw = True
382.1747 	EXP 	unnamed TextStim: autoDraw = True
382.6081 	DATA 	Keypress: z
382.6246 	EXP 	unnamed TextStim: autoDraw = False
382.6246 	EXP 	unnamed TextStim: autoDraw = False
382.6461 	EXP 	unnamed TextStim: autoDraw = True
383.6578 	EXP 	unnamed TextStim: autoDraw = False
384.6744 	EXP 	unnamed TextStim: autoDraw = True
385.6909 	EXP 	unnamed TextStim: autoDraw = False
385.7075 	EXP 	unnamed TextStim: autoDraw = True
385.7075 	EXP 	unnamed TextStim: autoDraw = True
386.4575 	DATA 	Keypress: x
386.4791 	EXP 	unnamed TextStim: autoDraw = False
386.4791 	EXP 	unnamed TextStim: autoDraw = False
386.4908 	EXP 	unnamed TextStim: autoDraw = True
387.5073 	EXP 	unnamed TextStim: autoDraw = False
388.5238 	EXP 	unnamed TextStim: autoDraw = True
389.5404 	EXP 	unnamed TextStim: autoDraw = False
389.5570 	EXP 	unnamed TextStim: autoDraw = True
389.5570 	EXP 	unnamed TextStim: autoDraw = True
390.2904 	DATA 	Keypress: n
390.3069 	EXP 	unnamed TextStim: autoDraw = False
390.3069 	EXP 	unnamed TextStim: autoDraw = False
390.3285 	EXP 	unnamed TextStim: autoDraw = True
391.3402 	EXP 	unnamed TextStim: autoDraw = False
392.3567 	EXP 	unnamed TextStim: autoDraw = True
393.3732 	EXP 	unnamed TextStim: autoDraw = False
393.3898 	EXP 	unnamed TextStim: autoDraw = True
393.3898 	EXP 	unnamed TextStim: autoDraw = True
394.8615 	DATA 	Keypress: x
394.8730 	EXP 	unnamed TextStim: autoDraw = False
394.8730 	EXP 	unnamed TextStim: autoDraw = False
394.8896 	EXP 	unnamed TextStim: autoDraw = True
395.9062 	EXP 	unnamed TextStim: autoDraw = False
396.9227 	EXP 	unnamed TextStim: autoDraw = True
397.9393 	EXP 	unnamed TextStim: autoDraw = False
397.9559 	EXP 	unnamed TextStim: autoDraw = True
397.9559 	EXP 	unnamed TextStim: autoDraw = True
399.4226 	DATA 	Keypress: n
399.4390 	EXP 	unnamed TextStim: autoDraw = False
399.4390 	EXP 	unnamed TextStim: autoDraw = False
399.4557 	EXP 	unnamed TextStim: autoDraw = True
400.4723 	EXP 	unnamed TextStim: autoDraw = False
401.4888 	EXP 	unnamed TextStim: autoDraw = True
402.5053 	EXP 	unnamed TextStim: autoDraw = False
402.5219 	EXP 	unnamed TextStim: autoDraw = True
402.5219 	EXP 	unnamed TextStim: autoDraw = True
403.6936 	DATA 	Keypress: z
403.7051 	EXP 	unnamed TextStim: autoDraw = False
403.7051 	EXP 	unnamed TextStim: autoDraw = False
403.7218 	EXP 	unnamed TextStim: autoDraw = True
404.7384 	EXP 	unnamed TextStim: autoDraw = False
405.7549 	EXP 	unnamed TextStim: autoDraw = True
406.7714 	EXP 	unnamed TextStim: autoDraw = False
406.7881 	EXP 	unnamed TextStim: autoDraw = True
406.7881 	EXP 	unnamed TextStim: autoDraw = True
407.5047 	DATA 	Keypress: m
407.5212 	EXP 	unnamed TextStim: autoDraw = False
407.5212 	EXP 	unnamed TextStim: autoDraw = False
407.5428 	EXP 	unnamed TextStim: autoDraw = True
408.5545 	EXP 	unnamed TextStim: autoDraw = False
409.5710 	EXP 	unnamed TextStim: autoDraw = True
410.5876 	EXP 	unnamed TextStim: autoDraw = False
410.6042 	EXP 	unnamed TextStim: autoDraw = True
410.6042 	EXP 	unnamed TextStim: autoDraw = True
411.7209 	DATA 	Keypress: x
411.7374 	EXP 	unnamed TextStim: autoDraw = False
411.7374 	EXP 	unnamed TextStim: autoDraw = False
411.7541 	EXP 	unnamed TextStim: autoDraw = True
412.7706 	EXP 	unnamed TextStim: autoDraw = False
413.7872 	EXP 	unnamed TextStim: autoDraw = True
414.8037 	EXP 	unnamed TextStim: autoDraw = False
414.8203 	EXP 	unnamed TextStim: autoDraw = True
414.8203 	EXP 	unnamed TextStim: autoDraw = True
415.8869 	DATA 	Keypress: z
415.9035 	EXP 	unnamed TextStim: autoDraw = False
415.9035 	EXP 	unnamed TextStim: autoDraw = False
415.9202 	EXP 	unnamed TextStim: autoDraw = True
416.9367 	EXP 	unnamed TextStim: autoDraw = False
417.9532 	EXP 	unnamed TextStim: autoDraw = True
418.9698 	EXP 	unnamed TextStim: autoDraw = False
418.9864 	EXP 	unnamed TextStim: autoDraw = True
418.9864 	EXP 	unnamed TextStim: autoDraw = True
419.7364 	DATA 	Keypress: z
419.7580 	EXP 	unnamed TextStim: autoDraw = False
419.7580 	EXP 	unnamed TextStim: autoDraw = False
419.7696 	EXP 	unnamed TextStim: autoDraw = True
420.7862 	EXP 	unnamed TextStim: autoDraw = False
421.8027 	EXP 	unnamed TextStim: autoDraw = True
422.8193 	EXP 	unnamed TextStim: autoDraw = False
422.8359 	EXP 	unnamed TextStim: autoDraw = True
422.8359 	EXP 	unnamed TextStim: autoDraw = True
423.7859 	DATA 	Keypress: n
423.8075 	EXP 	unnamed TextStim: autoDraw = False
423.8075 	EXP 	unnamed TextStim: autoDraw = False
423.8191 	EXP 	unnamed TextStim: autoDraw = True
424.8357 	EXP 	unnamed TextStim: autoDraw = False
425.8522 	EXP 	unnamed TextStim: autoDraw = True
426.8687 	EXP 	unnamed TextStim: autoDraw = False
426.8853 	EXP 	unnamed TextStim: autoDraw = True
426.8853 	EXP 	unnamed TextStim: autoDraw = True
428.3568 	DATA 	Keypress: x
428.3685 	EXP 	unnamed TextStim: autoDraw = False
428.3685 	EXP 	unnamed TextStim: autoDraw = False
428.3851 	EXP 	unnamed TextStim: autoDraw = True
429.4017 	EXP 	unnamed TextStim: autoDraw = False
430.4182 	EXP 	unnamed TextStim: autoDraw = True
431.4348 	EXP 	unnamed TextStim: autoDraw = False
431.4514 	EXP 	unnamed TextStim: autoDraw = True
431.4514 	EXP 	unnamed TextStim: autoDraw = True
432.0181 	DATA 	Keypress: x
432.0347 	EXP 	unnamed TextStim: autoDraw = False
432.0347 	EXP 	unnamed TextStim: autoDraw = False
432.0513 	EXP 	unnamed TextStim: autoDraw = True
433.0679 	EXP 	unnamed TextStim: autoDraw = False
434.0844 	EXP 	unnamed TextStim: autoDraw = True
435.1010 	EXP 	unnamed TextStim: autoDraw = False
435.1176 	EXP 	unnamed TextStim: autoDraw = True
435.1176 	EXP 	unnamed TextStim: autoDraw = True
435.5510 	DATA 	Keypress: x
435.5675 	EXP 	unnamed TextStim: autoDraw = False
435.5675 	EXP 	unnamed TextStim: autoDraw = False
435.5842 	EXP 	unnamed TextStim: autoDraw = True
436.6008 	EXP 	unnamed TextStim: autoDraw = False
437.7115 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='#f2f2f2', colorSpace='hex', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=20, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([242, 242, 242]), text=unicode(...), units='pix', win=Window(...), wrapWidth=1920)
3302.4009 	DATA 	Keypress: space
3302.4322 	EXP 	unnamed TextStim: autoDraw = True
3303.4488 	EXP 	unnamed TextStim: autoDraw = False
3303.4654 	EXP 	unnamed TextStim: autoDraw = True
3303.4654 	EXP 	unnamed TextStim: autoDraw = True
3304.1821 	DATA 	Keypress: m
3304.1986 	EXP 	unnamed TextStim: autoDraw = False
3304.1986 	EXP 	unnamed TextStim: autoDraw = False
3316.1304 	EXP 	unnamed TextStim: autoDraw = True
3317.1469 	EXP 	unnamed TextStim: autoDraw = False
3317.1636 	EXP 	unnamed TextStim: autoDraw = True
